Entry,Name,Level,Health,Mana,Armor,Copper,Holy,Fire,Nature,Frost,Shadow,Arcane
15722,Squire Leoren Mal'derath Stable Master,60,3300,0,3750,0,0,0,0,0,0,0
8509,Squire Maltrake,52,3748,0,3060,0,0,0,0,0,0,0
17804,Squire Rowe,52,3000,0,3060,0,0,0,0,0,0,0
1412,Squirrel,1,8,0,11,0,0,0,0,0,0,0
9099,Sraaz Pie Vendor,30,1605,0,1179,0,0,0,0,0,0,0
1407,Sranda Light Armor & Weapons Merchant,40,2471,0,1938,0,0,0,0,0,0,0
10359,Sri'skulk,13,341,0,596,0,0,0,0,0,0,0
13676,Stabled Alterac Ram,51,2848,0,3018,316,0,0,0,0,0,0
13618,Stabled Frostwolf,50,3517,0,2966,224,0,0,0,0,0,0
15929,Stalagg,63,495236,0,4641,0,0,0,0,0,0,0
315,Stalvan Mistmantle,32,1584,0,1249,81,0,0,0,0,0,0
14845,Stamp Thunderhorn Darkmoon Faire Food Vendor,35,2016,0,1349,0,0,0,0,0,0,0
2274,Stanley,24,1172,0,975,0,0,0,0,0,0,0
9551,Starn Gunsmith & Bowyer,37,2192,0,1568,0,0,0,0,0,0,0
5425,Starving Blisterpaw,42,2070,0,2218,0,0,0,0,0,0,0
4689,Starving Bonepaw,32,380,0,1249,0,0,0,0,0,0,0
2829,Starving Buzzard,37,1621,0,1568,0,0,0,0,0,0,0
213,Starving Dire Wolf,20,481,0,836,0,0,0,0,0,0,0
2384,Starving Mountain Lion,24,686,0,975,0,0,0,0,0,0,0
5984,Starving Snickerfang,46,2466,0,2750,0,0,0,0,0,0,0
1133,Starving Winter Wolf,9,179,0,387,0,0,0,0,0,0,0
16096,Steamwheedle Bruiser,55,4700,0,3234,0,0,0,0,0,0,0
14123,Steeljaw Snapper,43,2286,0,3554,0,0,0,0,0,0,0
4548,Steelsnap,30,1668,0,1179,0,0,0,0,0,0,0
6501,Stegodon,53,7550,0,3128,0,0,0,0,0,0,0
658,Sten Stoutarm,5,166,0,111,0,0,0,0,0,0,0
6174,Stephanie Turner,5,166,0,111,0,0,0,0,0,0,0
1916,Stephen Bhartec,3,74,0,33,5,0,0,0,0,0,0
5482,Stephen Ryback Cooking Trainer,35,2016,0,1349,0,0,0,0,0,0,0
3511,Steven,1,64,0,8,0,0,0,0,0,0,0
10062,Steven Black Stable Master,30,1605,0,1179,0,0,0,0,0,0,0
3628,Steven Lohan Innkeeper,5,166,0,111,0,0,0,0,0,0,0
14661,Stinglasher,47,4721,0,2804,0,0,0,0,0,0,0
8545,Stitched Golem,60,4263,0,3750,183,0,0,0,0,0,0
8543,Stitched Horror,58,3953,0,3396,175,0,0,0,0,0,0
16025,Stitched Spewer,63,149724,0,4641,8466,0,0,0,0,0,0
412,Stitches Gift from the Embalmer,35,11600,0,1349,961,0,0,0,0,0,0
6237,Stockade Archer,45,2972,0,2695,0,0,0,0,0,0,0
4995,Stockade Guard,45,2972,0,2695,0,0,0,0,0,0,0
7881,Stoley,30,1605,0,1179,0,0,0,0,0,0,0
13599,Stolid Snapjaw,47,2635,0,5608,0,0,0,0,0,0,0
14525,Stoma the Ancient,63,10111,0,4641,886,0,0,0,0,0,0
14322,Stomper Kreeg The Drunk,59,23651,0,3449,1515,0,0,0,0,0,0
867,Stonard Cartographer,52,3748,0,3060,142,0,0,0,0,0,0
862,Stonard Explorer,38,1601,0,1684,86,0,0,0,0,0,0
866,Stonard Grunt,56,4231,0,3289,2146,0,0,0,0,0,0
863,Stonard Hunter,55,4108,0,3234,137,0,0,0,0,0,0
864,Stonard Orc,48,3294,0,2857,195,0,0,0,0,0,0
861,Stonard Scout,37,1463,0,1568,96,0,0,0,0,0,0
868,Stonard Shaman,53,3866,1982,3126,132,0,0,0,0,0,0
865,Stonard Wayfinder,51,2978,0,3018,137,0,0,0,0,0,0
2157,Stone Behemoth,20,391,0,836,33,0,0,0,0,0,0
2258,Stone Fury,37,1653,0,2352,0,0,0,74,0,0,0
2723,Stone Golem,39,1727,0,2712,90,0,0,0,0,0,0
12794,Stone Guard Zarg Weapons Quartermaster,55,4108,0,3234,0,0,0,0,0,0,0
6560,Stone Guardian,61,9413,0,5059,661,0,0,0,0,0,0
4857,Stone Keeper,46,5757,0,5500,425,0,0,0,0,0,0
688,Stone Maw Basilisk,32,1212,0,1874,0,0,0,0,0,0,0
4528,Stone Rumbler,22,638,0,1812,0,0,0,0,0,0,0
4860,Stone Steward,44,5348,0,5056,393,0,0,0,0,0,0
7918,Stone Watcher of Norgannon,60,4484,0,3750,752,0,0,0,0,0,0
5837,Stonearm,15,314,0,665,27,0,0,0,0,0,0
3579,Stoneclaw Totem,8,5,333,265,18,0,0,0,0,0,0
3911,Stoneclaw Totem II,29,5,300,957,31,0,0,0,0,0,0
3912,Stoneclaw Totem III,40,5,300,1590,39,0,0,0,0,0,0
3913,Stoneclaw Totem IV,38,5,300,1391,43,0,0,0,0,0,0
7398,Stoneclaw Totem V,53,5,300,2524,55,0,0,0,0,0,0
7399,Stoneclaw Totem VI,58,5,300,2740,64,0,0,0,0,0,0
15532,Stoneguard Clayhoof Runecloth Bandage Collector,1,5000,0,8,0,0,0,0,0,0,0
14765,Stonehearth Marshal,60,56083,0,3750,767,0,0,0,0,0,0
14775,Stonehearth Warmaster,60,60089,0,3750,767,0,0,0,0,0,0
11737,Stonelash Flayer,58,3832,0,3396,0,0,0,0,0,0,0
11736,Stonelash Pincer,56,3641,0,3289,0,0,0,0,0,0,0
11735,Stonelash Scorpid,55,3641,0,3234,0,0,0,0,0,0,0
16168,Stoneskin Gargoyle,61,263136,24860,4044,14566,0,0,0,0,0,0
5873,Stoneskin Totem,9,5,370,339,18,0,0,0,0,0,0
5919,Stoneskin Totem II,14,5,300,523,17,0,0,0,0,0,0
5920,Stoneskin Totem III,25,5,300,843,20,0,0,0,0,0,0
7366,Stoneskin Totem IV,38,5,300,1391,23,0,0,0,0,0,0
7367,Stoneskin Totem V,45,5,300,2177,23,0,0,0,0,0,0
7368,Stoneskin Totem VI,54,5,300,2567,25,0,0,0,0,0,0
10809,Stonespine,60,15160,0,7500,0,0,0,0,0,0,0
1164,Stonesplinter Bonesnapper,16,355,0,700,27,0,0,0,0,0,0
1167,Stonesplinter Digger,19,447,0,802,33,0,0,0,0,0,0
1165,Stonesplinter Geomancer,18,354,1020,643,30,0,0,0,0,0,0
1162,Stonesplinter Scout,12,245,0,562,20,0,0,0,0,0,0
1166,Stonesplinter Seer,14,272,295,630,23,0,0,0,0,0,0
1197,Stonesplinter Shaman,16,324,357,700,27,0,0,0,0,0,0
1163,Stonesplinter Skullthumper,14,301,0,630,24,0,0,0,0,0,0
1161,Stonesplinter Trogg,12,245,0,562,20,0,0,0,0,0,0
7730,Stonetalon Grunt,38,2284,0,1684,0,0,0,0,0,0,0
113,Stonetusk Boar,6,120,0,165,0,0,0,0,0,0,0
7175,Stonevault Ambusher,35,1329,0,405,76,0,0,0,0,0,0
6733,Stonevault Basher,40,4591,0,1938,348,0,0,0,0,0,0
2893,Stonevault Bonesnapper,40,1744,0,1938,91,0,0,0,0,0,0
4855,Stonevault Brawler,44,5346,0,758,396,0,0,0,0,0,0
4856,Stonevault Cave Hunter,37,4172,0,1568,303,0,0,0,0,0,0
4850,Stonevault Cave Lurker,39,4661,0,1808,330,0,0,0,0,0,0
7321,Stonevault Flameweaver,45,4144,3075,2177,326,0,0,0,0,0,0
4853,Stonevault Geomancer,44,4278,1483,2527,341,0,0,0,0,0,0
7320,Stonevault Mauler,45,5544,0,809,409,0,0,0,0,0,0
4852,Stonevault Oracle,38,3567,1189,1683,266,0,0,0,0,0,0
4851,Stonevault Rockchewer,37,4385,0,1568,308,0,0,0,0,0,0
2892,Stonevault Seer,40,3664,1189,1937,298,0,0,0,0,0,0
2894,Stonevault Shaman,41,1515,1332,2072,87,0,0,0,0,0,0
6351,Storm Bay Oracle,55,2842,2117,3232,139,0,0,0,0,0,0
6371,Storm Bay Warrior,52,3116,0,3060,141,0,0,0,0,0,0
10303,Storm Shadowhoof,60,3857,0,3750,0,0,0,0,0,0,0
3238,Stormhide,23,715,0,940,0,0,0,0,0,0,0
14745,Stormpike Battle Charger,1,64,53,5,2,0,0,0,0,0,0
14752,Stormpike Battle Standard,1,1496,0,8,1,0,0,0,0,0,0
14284,Stormpike Battleguard,59,9563,0,3449,569,0,0,0,0,0,0
13358,Stormpike Bowman,60,4676,0,3750,326,0,0,0,0,0,0
13524,Stormpike Commando,56,8774,0,3289,713,0,0,0,0,0,0
12050,Stormpike Defender,58,2823,0,3396,316,0,0,0,0,0,0
15103,Stormpike Emissary,55,4108,0,3234,0,0,0,0,0,0,0
13598,Stormpike Explosives Expert,60,9835,0,3750,873,0,0,0,0,0,0
12127,Stormpike Guardsman,57,2809,0,3342,416,0,0,0,0,0,0
11997,Stormpike Herald,60,3857,0,3750,318,0,0,0,0,0,0
13356,Stormpike Mine Layer,59,9563,0,3449,786,0,0,0,0,0,0
12047,Stormpike Mountaineer,55,2672,0,3234,0,0,0,0,0,0,0
14283,Stormpike Owl,54,3484,0,3180,316,0,0,0,0,0,0
12096,Stormpike Quartermaster,55,24978,0,3234,752,0,0,0,0,0,0
13576,Stormpike Ram Rider,58,14642,0,3396,812,0,0,0,0,0,0
13577,Stormpike Ram Rider Commander,60,21666,0,3750,886,0,0,0,0,0,0
13520,Stormpike Ranger,1,5000,0,8,0,0,0,0,0,0,0
13416,Stormpike Shredder Unit,60,21204,0,3750,491,0,0,0,0,0,0
13617,Stormpike Stable Master Stable Master,60,44639,0,3750,873,0,0,0,0,0,0
2181,Stormscale Myrmidon,19,446,0,802,33,0,0,0,0,0,0
2180,Stormscale Siren,17,349,390,734,29,0,0,0,0,0,0
2182,Stormscale Sorceress,20,409,1202,701,33,0,0,0,0,0,0
12321,Stormscale Toxicologist,15,221,596,559,53,0,0,0,0,0,0
2183,Stormscale Warrior,21,545,0,872,38,0,0,0,0,0,0
2179,Stormscale Wave Rider,16,395,0,700,27,0,0,0,0,0,0
3240,Stormsnout,19,454,0,802,0,0,0,0,0,0,0
15859,Stormwind Archmage,62,4000,0,4344,4836,0,0,0,0,0,0
15857,Stormwind Cavalryman,61,4000,0,4047,4836,0,0,0,0,0,0
68,Stormwind City Guard,55,4667,0,3234,690,0,0,0,0,0,0
1976,Stormwind City Patroller,55,5079,0,3234,689,0,0,0,0,0,0
15735,Stormwind Commendation Officer,55,789,0,3234,0,0,0,0,0,0,0
16396,Stormwind Elite Guard,1,300,0,8,0,0,0,0,0,0,0
17038,Stormwind Firebreather,33,1500,0,1281,0,0,0,0,0,0,0
1423,Stormwind Guard,23,1106,0,940,0,0,0,0,0,0,0
15858,Stormwind Infantryman,60,4000,0,3750,4836,0,0,0,0,0,0
14496,Stormwind Orphan,3,112,0,33,0,0,0,0,0,0,0
15694,Stormwind Reveler,1,5000,0,8,0,0,0,0,0,0,0
1756,Stormwind Royal Guard,60,6209,0,3750,517,0,50,50,50,50,50
6251,Strahad Farsan,60,3857,5751,3025,0,0,0,0,0,0,0
13636,Strange Snowman,35,2016,0,1349,0,0,0,0,0,0,0
685,Stranglethorn Raptor,34,1293,0,1317,0,0,0,0,0,0,0
682,Stranglethorn Tiger,33,1243,0,1281,0,0,0,0,0,0,0
772,Stranglethorn Tigress,38,1689,0,1684,0,0,0,0,0,0,0
4374,Strashaz Hydra,61,9436,0,4047,0,0,0,0,0,0,0
4368,Strashaz Myrmidon,61,9232,0,4047,661,0,0,0,0,0,0
4366,Strashaz Serpent Guard,61,9382,0,4047,659,0,0,0,0,0,0
4371,Strashaz Siren,60,7307,4868,3748,543,0,0,0,0,0,0
4370,Strashaz Sorceress,61,7565,4972,4044,562,0,0,0,0,0,0
4364,Strashaz Warrior,60,9092,0,3750,654,0,0,0,0,0,0
11082,Stratholme Courier,57,12528,0,3342,794,0,0,0,0,0,0
14646,Stratholme Trigger,1,64,0,8,0,0,0,0,0,0,0
5874,Strength of Earth Totem,14,5,596,523,33,0,0,0,0,0,0
5921,Strength of Earth Totem II,24,5,300,815,20,0,0,0,0,0,0
5922,Strength of Earth Totem III,38,5,300,1391,23,0,0,0,0,0,0
7403,Strength of Earth Totem IV,53,5,300,2524,24,0,0,0,0,0,0
15464,Strength of Earth Totem V,60,5,300,3025,0,0,0,0,0,0,0
2172,Strider Clutchmother,20,571,0,836,0,0,0,0,0,0,0
1997,Strigid Hunter,9,184,0,387,0,0,0,0,0,0,0
1995,Strigid Owl,6,119,0,165,0,0,0,0,0,0,0
1996,Strigid Screecher,8,163,0,306,0,0,0,0,0,0,0
6074,Striped Frostsaber,1,64,53,5,2,0,23,23,23,23,23
7690,Striped Nightsaber,1,64,53,7,2,0,0,0,0,0,0
2738,Stromgarde Cavalryman,37,5380,0,1568,308,0,0,0,0,0,0
2584,Stromgarde Defender,39,4450,0,1808,330,0,0,0,0,0,0
2583,Stromgarde Troll Hunter,38,3453,1189,1683,272,0,0,0,0,0,0
2585,Stromgarde Vindicator,40,4658,0,1938,343,0,0,0,0,0,0
5508,Strumner Flintheel Armorer,40,2471,0,1938,0,0,0,0,0,0,0
3178,Stuart Fleming Fishing Supplies,25,1240,0,1008,0,0,0,0,0,0,0
13323,Subterranean Diemetradon,48,6421,0,2857,0,0,0,0,0,0,0
1863,Succubus,20,919,436,701,0,0,0,0,0,0,0
10928,Succubus Minion,40,2471,2353,1590,0,0,0,0,0,0,0
7523,Suffering Highborne,55,2734,2117,3232,139,0,0,0,0,0,0
6547,Suffering Victim,25,735,0,1008,50,0,0,0,0,0,0
8120,Sul'lithuz Abomination,47,6028,0,2804,0,0,0,0,0,0,0
8138,Sul'lithuz Broodling,39,1000,0,1808,145,0,0,0,0,0,0
8130,Sul'lithuz Hatchling,30,3328,0,1179,0,0,0,0,0,0,0
8095,Sul'lithuz Sandcrawler,47,6131,0,2804,0,0,0,0,0,0,0
8149,Sul'lithuz Warder,2,132,0,25,4,0,0,0,0,0,0
12098,Sulfuron Harbinger,63,439692,0,5801,465881,0,93,0,0,0,0
3356,Sumi Blacksmithing Supplies,30,1605,0,1179,0,0,0,0,0,0,0
10680,Summoned Blackhand Dreadweaver Blackhand Legion,60,7326,2434,3025,543,0,0,0,0,0,0
10681,Summoned Blackhand Veteran Blackhand Legion,60,9156,0,3750,643,0,0,0,0,0,0
6268,Summoned Felhunter,30,1000,0,1179,0,0,0,0,0,0,0
2794,Summoned Guardian,38,4736,0,1684,349,0,190,190,190,190,190
11200,Summoned Skeleton,60,3052,0,3750,39,0,0,0,0,0,0
5677,Summoned Succubus,20,440,490,701,0,0,0,0,0,0,0
5676,Summoned Voidwalker,10,200,0,463,0,0,0,0,0,0,0
10955,Summoned Water Elemental,56,1362,0,3289,273,0,60,60,60,120,60
10698,Summoned Zombie,54,2684,4896,2567,0,0,0,0,0,0,0
3022,Sunn Ragetotem Staff Merchant,30,1605,0,1179,0,0,0,0,0,0,0
3254,Sunscale Lashtail,13,211,0,596,0,0,0,0,0,0,0
3255,Sunscale Screecher,15,344,0,665,0,0,0,0,0,0,0
3256,Sunscale Scytheclaw,18,415,0,768,0,0,0,0,0,0,0
12246,Super-Seller 680,36,2100,0,1456,0,0,0,0,0,0,0
10218,Superior Healing Ward,56,4231,2409,2654,220,0,0,0,0,0,0
3051,Supervisor Fizsprocket,12,243,0,562,21,0,0,0,0,0,0
3445,Supervisor Lugwizzle,18,440,0,768,33,0,0,0,0,0,0
10616,Supervisor Raelen,15,644,0,665,0,0,0,0,0,0,0
15758,Supreme Anubisath Warbringer,62,60000,0,4344,83909,0,0,0,0,0,0
15759,Supreme Silithid Flayer,61,17000,0,4047,0,0,0,0,0,0,0
3023,Sura Wildmane War Harness Vendor,30,1605,0,1179,0,0,0,0,0,0,0
881,Surena Caledon,9,159,350,339,16,0,0,0,0,0,0
3107,Surf Crawler,8,155,0,306,0,0,0,0,0,0,0
5431,Surf Glider,50,2772,0,4449,0,0,0,0,0,0,0
16022,Surgical Assistant,60,42290,0,3750,2410,0,0,0,0,0,0
2802,Susan Tillinghast,55,4108,0,3234,0,0,0,0,0,0,0
1415,Suzanne,25,1240,0,1008,0,0,0,0,0,0,0
1431,Suzetta Gallina,30,1605,0,1179,0,0,0,0,0,0,0
5135,Svalbrad Farmountain Trade Goods,55,24250,0,3234,689,0,0,0,0,0,0
311,Sven Yorgen,20,919,0,836,0,0,0,0,0,0,0
767,Swamp Jaguar,37,1443,0,1568,0,0,0,0,0,0,0
4391,Swamp Ooze,39,1669,0,1808,138,0,0,0,0,0,100
6932,Swamp Spirit,40,2471,0,1938,147,0,40,40,40,80,40
950,Swamp Talker,50,2868,0,2966,140,0,0,0,0,0,0
764,Swampwalker,39,1351,1236,1807,82,0,39,39,39,78,39
765,Swampwalker Elder,40,1459,2975,1937,83,0,40,40,40,80,40
14894,Swarm of bees,1,64,0,8,0,0,0,0,0,0,0
15344,Swarmguard Needler,61,12576,0,4047,0,0,0,0,0,0,0
3173,Swart Shaman Trainer,15,644,0,665,0,0,0,0,0,0,0
14562,Swift Blue Mechanostrider,1,5000,0,8,0,0,0,0,0,0,0
14545,Swift Blue Raptor,2,64,0,20,0,0,0,0,0,0,0
14546,Swift Brown Ram,2,64,0,20,0,0,0,0,0,0,0
14561,Swift Brown Steed,2,64,0,20,0,0,0,0,0,0,0
14540,Swift Brown Wolf,10,64,0,463,0,0,0,0,0,0,0
14557,Swift Dawnsaber,1,64,53,5,3,0,0,0,0,0,0
14556,Swift Frostsaber,2,64,0,20,0,0,0,0,0,0,0
14548,Swift Gray Ram,2,64,0,20,0,0,0,0,0,0,0
14541,Swift Gray Wolf,10,64,0,463,0,0,0,0,0,0,0
14553,Swift Green Mechanostrider,2,64,0,20,0,0,0,0,0,0,0
12344,Swift Green Skeletal Horse,1,64,53,7,2,0,0,0,0,0,0
14555,Swift Mistsaber,2,64,0,20,0,0,0,0,0,0,0
14543,Swift Olive Raptor,2,64,0,20,0,0,0,0,0,0,0
14544,Swift Orange Raptor,2,64,0,20,0,0,0,0,0,0,0
14559,Swift Palomino,2,64,0,20,0,0,0,0,0,0,0
15090,Swift Razzashi Raptor,1,0,0,8,0,0,0,0,0,0,0
14563,Swift Red Mechanostrider,1,5000,0,8,0,0,0,0,0,0,0
14602,Swift Stormsaber,1,64,0,8,0,0,0,0,0,0,0
14554,Swift Stripped Mechanostrider,1,5000,0,8,0,0,0,0,0,0,0
14539,Swift Timber Wolf,10,64,0,463,0,0,0,0,0,0,0
14552,Swift White Mechanostrider,2,64,0,20,0,0,0,0,0,0,0
14547,Swift White Ram,2,64,0,20,0,0,0,0,0,0,0
14560,Swift White Steed,2,64,0,20,0,0,0,0,0,0,0
14551,Swift Yellow Mechanostrider,2,64,0,20,0,0,0,0,0,0,0
15104,Swift Zulian Tiger,1,64,0,8,0,0,0,0,0,0,0
5831,Swiftmane,21,1551,0,872,0,0,0,0,0,0,0
10685,Swine,3,14,0,44,0,0,0,0,0,0,0
5864,Swinegart Spearhide,22,1686,0,906,216,0,0,0,0,0,0
9377,Swirling Vortex,34,1300,0,1317,0,0,34,34,34,68,34
2970,Swoop,9,175,0,387,0,0,0,0,0,0,0
4570,Sydney Upton Staff Merchant,30,1605,0,1179,0,0,0,0,0,0,0
14844,Sylannia Darkmoon Faire Drink Vendor,35,2016,0,1349,0,0,0,0,0,0,0
9977,Sylista Stable Master,30,1605,0,1179,0,0,0,0,0,0,0
11042,Sylvanna Forestmoon Expert Alchemist,32,1764,0,1249,0,0,0,0,0,0,0
13150,Syndicate Agent,57,9034,0,3342,737,0,0,100,0,0,0
2246,Syndicate Assassin,39,1813,0,1808,93,0,0,0,0,0,0
13149,Syndicate Brigand,53,8017,0,3128,643,0,0,100,0,0,0
2590,Syndicate Conjuror,36,2962,2763,1241,240,0,0,0,0,0,54
2247,Syndicate Enforcer,40,1969,0,1938,94,0,0,0,0,0,0
2240,Syndicate Footpad,33,1219,0,1281,70,0,0,0,0,0,0
2586,Syndicate Highwayman,31,1191,0,1213,65,0,0,0,0,0,0
2591,Syndicate Magus,38,2972,2975,1391,255,0,0,0,0,0,57
13151,Syndicate Master Ryson,60,9298,0,3750,844,0,0,100,0,0,0
2589,Syndicate Mercenary,32,1357,0,1249,69,0,0,0,0,0,0
2587,Syndicate Pathstalker,33,1238,0,1281,70,0,0,0,0,0,0
2588,Syndicate Prowler,37,4164,0,1568,303,0,0,0,0,0,0
2260,Syndicate Rogue,22,562,0,906,40,0,0,0,0,0,0
2245,Syndicate Saboteur,38,1748,0,1684,86,0,0,0,0,0,0
2243,Syndicate Sentry,37,1761,0,1568,83,0,0,0,0,0,0
2244,Syndicate Shadow Mage,22,510,1357,759,37,0,0,0,0,15,0
2638,Syndicate Spectre,35,2016,0,1349,115,0,0,0,0,0,0
2242,Syndicate Spy,36,1547,0,1456,84,0,0,0,0,0,0
2241,Syndicate Thief,34,1275,0,1317,74,0,0,100,0,0,0
2261,Syndicate Watchman,21,523,0,872,38,0,0,0,0,0,0
2319,Syndicate Wizard,35,1036,2680,1124,66,0,0,0,0,0,0
3053,Synge Gun Merchant,30,1605,0,1179,0,0,0,0,0,0,0
2083,Syral Bladeleaf,12,500,0,562,0,0,0,0,0,0,0
3779,Syurana Trade Supplies,55,3375,0,3234,0,0,0,0,0,0,0
4163,Syurna Rogue Trainer,40,2471,0,1938,0,0,0,0,0,0,0
6546,Tabetha,62,4079,6015,3500,0,0,0,0,0,0,0
14890,Taerar,63,832750,0,4641,93578,0,0,0,0,0,0
3092,Tagain Cloth Armor Merchant,30,1605,0,1179,0,0,0,0,0,0,0
3024,Tah Winterhoof,30,1605,0,1179,0,0,0,0,0,0,0
3706,Tai'jin Priest Trainer,18,804,0,768,0,0,0,0,0,0,0
3187,Tai'tasi Trade Supplies,12,500,0,562,0,0,0,0,0,0,0
11624,Taiga Wisemane,60,3857,0,3750,0,0,0,0,0,0,0
7427,Taim Ragetotem Alterac Valley Battlemaster,61,9563,0,4047,0,0,0,0,0,0,0
10017,Tainted Cockroach,1,64,0,11,0,0,0,0,0,0,0
7092,Tainted Ooze,52,3117,0,3060,146,0,0,0,0,0,100
10016,Tainted Rat,1,64,0,11,0,0,0,0,0,0,0
11799,Tajarri,60,3857,2434,3748,0,0,0,0,0,0,0
6244,Takar the Seer,45,2972,3801,2177,0,0,0,0,0,0,0
5641,Takata Steelblade,40,2471,0,1938,0,0,0,0,0,0,0
5842,Takk the Leaper,19,1347,0,802,0,0,0,0,0,0,0
3336,Takrin Pathseeker,30,1605,0,1179,0,0,0,0,0,0,0
2995,Tal Wind Rider Master,55,7423,0,3234,0,0,0,0,0,0,0
4213,Taladan Expert Enchanter,35,2016,0,1349,0,0,0,0,0,0,0
4221,Talaelar Fish Vendor,30,1605,0,1179,0,0,0,0,0,0,0
4192,Taldan Drink Vendor,16,695,0,700,0,0,0,0,0,0,0
3846,Talen,17,385,0,734,0,0,0,0,0,0,0
11715,Talendria,45,2972,0,2695,0,0,0,0,0,0,0
714,Talin Keeneye,5,166,0,111,0,0,0,0,0,0,0
3567,Tallonkai Swiftroot,11,456,0,528,0,0,0,0,0,0,0
2770,Tallow,27,1380,0,1078,0,0,0,0,0,0,0
5177,Tally Berryfizz Expert Alchemist,35,2016,0,1349,0,0,0,0,0,0,0
7776,Talo Thornhoof,50,3517,0,2966,0,0,0,0,0,0,0
2971,Taloned Swoop,10,198,0,463,0,0,0,0,0,0,0
6826,Talvash del Kissel,50,3517,4393,2393,0,0,0,0,0,0,0
3366,Tamar Leatherworking Supplies,30,1605,0,1179,0,0,0,0,0,0,0
2361,Tamara Armstrong,15,644,0,665,27,0,0,0,0,0,0
3371,Tamaro,30,1605,0,1179,0,0,0,0,0,0,0
4535,Tamed Battleboar,26,850,0,1043,0,0,30,10,10,150,20
4534,Tamed Hyena,28,738,0,1111,0,0,0,0,0,0,0
11627,Tamed Kodo,34,1930,0,1317,114,0,0,0,0,0,0
11864,Tammra Windfield,25,1240,0,1008,0,0,30,0,0,0,70
14275,Tamra Stormpike,28,2477,756,1110,277,0,0,0,0,0,0
3016,Tand Basket Weaver,30,1605,0,1179,0,0,0,0,0,0,0
3953,Tandaan Lightmane Leather Armor Merchant,23,1106,0,940,0,0,0,0,0,0,0
3940,Taneel Darkwood,32,1063,1870,1248,64,0,0,0,0,0,0
766,Tangled Horror,41,1474,1332,2072,87,0,41,41,41,82,41
6806,Tannok Frosthammer Innkeeper Assistant,10,413,0,463,0,0,0,0,0,0,0
5566,Tannysa Herbalism Trainer,35,2016,0,1349,0,0,0,0,0,0,0
5162,Tansy Puddlefizz Fishing Supplies,30,1605,0,1179,0,0,0,0,0,0,0
4962,"Tapoke ""Slim"" Jahn",34,1167,0,1317,0,0,0,0,0,0,0
6517,Tar Beast,51,3004,0,3018,140,0,0,51,0,0,0
6527,Tar Creeper,52,2487,1923,3072,124,0,0,51,0,0,0
6519,Tar Lord,54,2742,2041,3178,135,0,0,51,0,0,0
6518,Tar Lurker,54,3299,0,3180,150,0,0,51,0,0,0
2398,Tara Coldgaze,32,1764,0,1249,75,0,0,0,0,0,0
11520,Taragaman the Hungerer,16,1791,0,700,148,0,0,0,0,0,0
442,Tarantula,16,356,0,630,0,0,0,0,0,0,0
8307,Tarban Hearthgrain Baker,22,573,0,906,0,0,0,0,0,0,0
2420,Targ,41,8057,0,2074,530,0,0,0,0,0,0
2673,Target Dummy,1,64,0,8,0,0,0,0,0,0,0
1696,Targorr the Dread,24,1996,0,975,165,0,0,0,0,0,0
15124,Targot Jinglepocket Smokywood Pastures,30,1605,0,1179,0,0,0,0,0,0,0
3500,Tarhus Reagents,52,3748,0,3060,0,0,0,0,0,0,0
3482,Tari'qa Trade Supplies,14,594,0,630,0,0,0,0,0,0,0
1992,Tarindrella,7,228,0,230,0,0,0,0,0,0,0
4547,Tarkreu Shadowstalker,35,2016,0,1349,0,0,0,0,0,0,0
11084,Tarn Expert Leatherworker,36,2100,0,1456,0,0,0,0,0,0,0
10921,Taronn Redfeather Emerald Circle,50,3517,1807,2964,0,0,0,0,0,0,0
2096,Tarrel Rockweaver,25,633,0,1008,0,0,0,0,0,0,0
2405,Tarren Mill Deathguard,50,3514,0,2966,0,0,0,0,0,0,10
3169,Tarshaw Jaggedscar Warrior Trainer,43,2766,0,2369,0,0,0,0,0,0,0
7233,Taskmaster Fizzule,30,7577,0,1179,0,0,0,0,0,0,0
14626,Taskmaster Scrange The Thorium Brotherhood,54,3986,0,3180,0,0,0,0,0,0,0
11677,Taskmaster Snivvle,58,13776,0,3396,761,0,0,0,0,0,0
5932,Taskmaster Whipfang,22,1669,0,906,216,0,0,0,0,0,0
3433,Tatternack Steelforge,14,594,0,630,0,0,0,0,0,0,0
2999,Taur Stonehoof Blacksmithing Supplies,30,1605,0,1179,0,0,0,0,0,0,0
15789,Tauren Female Winter Reveler,1,5000,0,8,0,0,0,0,0,0,0
15793,Tauren Male Winter Reveler,1,5000,0,8,0,0,0,0,0,0,0
15856,Tauren Primalist,60,15383,81960,3748,0,0,0,0,0,0,0
15855,Tauren Rifleman,60,15392,12170,3025,0,0,0,0,0,0,0
273,Tavernkeep Smitts,22,1042,0,906,0,0,0,0,0,0,0
4554,Tawny Grisette Mushroom Vendor,30,1605,0,1179,0,0,0,0,0,0,0
6494,Tazan,13,287,0,596,23,0,0,0,0,0,0
12357,Teal Riding Kodo,12,500,0,562,0,0,0,0,0,0,0
6231,Techbot,26,4327,0,1043,0,0,0,0,0,0,0
3011,Teg Dawnstrider Expert Enchanter,35,2016,0,1349,0,0,0,0,0,0,0
5500,Tel'Athir Journeyman Alchemist,31,1684,0,1213,0,0,0,0,0,0,0
3571,Teldrassil Sentinel,55,5772,0,3234,425,0,0,0,0,0,0
